BAD,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,REASON_DebtCon,REASON_HomeImp,JOB_Mgr,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self,P_BAD0,P_BAD1
0,17300,35070,63862,16,0,0,125.1315694,1,17,37.93651965,1,0,0,0,1,0,0,0,0.710913921,0.289086079
0,17300,79412,114906,17,0,0,247.3605705,4,30,36.53643556,1,0,1,0,0,0,0,0,0.866054785,0.133945215
1,17300,73000,95000,5,2,1,90.3,6,30,34.81826182,1,0,0,0,1,0,0,0,0.671685767,0.328314233
0,17300,99064,156306,4,0,0,90.44952245,0,16,35.75006044,0,1,0,0,0,1,0,0,0.694995246,0.305004754
0,17300,44031,79187,0,0,1,299.7052373,1,10,35.98666991,1,0,0,0,1,0,0,0,0.897747996,0.102252004
0,17300,20798,37980,2,0,0,219.3093648,0,16,37.76321101,0,0,0,1,0,0,0,0,0.819805717,0.180194283
0,17300,90768,116052,13,0,0,120.2414262,2,9,35.81087795,1,0,0,0,1,0,0,0,0.762579517,0.237420483
0,17300,65444,91244,8,0,0,202.0496827,0,19,21.57338522,1,0,0,0,0,1,0,0,0.851434104,0.148565896
0,17300,65136,83847,6,0,0,127.0999737,0,20,24.5182717,1,0,0,1,0,0,0,0,0.765308271,0.234691729
0,17300,110614,137552,6,0,0,85.23250072,0,13,31.34436552,1,0,0,0,0,1,0,0,0.732270475,0.267729525
1,17300,73503,91842,0,0,6,142.3320756,1,32,46.90232438,1,0,0,0,1,0,0,0,0.715718389,0.284281611
0,17300,91350,107834,3,0,0,118.1330649,0,24,37.61084501,0,1,0,0,0,1,0,0,0.739008911,0.260991089
0,17300,65077,91991,0,2,3,114.0234424,2,26,35.90776048,1,0,0,0,1,0,0,0,0.697516663,0.302483337
0,17300,96138,124066,1,0,2,271.7823232,0,30,40.40450623,1,0,0,1,0,0,0,0,0.884608244,0.115391756
0,17300,32736,49100,4,0,0,262.9484377,0,34,38.563081,1,0,0,0,0,1,0,0,0.853970188,0.146029812
0,17300,57358,71617,0,0,0,194.2933392,0,25,30.53780606,1,0,0,1,0,0,0,0,0.820708753,0.179291247
0,17300,51107,64135,4,0,0,115.002195,0,17,32.25108612,0,1,0,1,0,0,0,0,0.725783572,0.274216428
0,17300,48132,78889,4,0,0,133.1676855,0,8,28.29822706,1,0,1,0,0,0,0,0,0.757450062,0.242549938
0,17400,65019,48971,7,0,0,345.0099186,1,17,32.47431947,1,0,0,0,1,0,0,0,0.941246152,0.058753848
0,17400,77350,101271,0,0,0,148.9162275,1,18,34.38702843,1,0,0,0,1,0,0,0,0.776324648,0.223675352
0,17400,61035,90434,4,0,0,113.6359957,0,12,25.3571946,0,1,0,0,0,1,0,0,0.744528208,0.255471792
0,17400,58941,88470,4,0,0,123.2570546,0,12,25.55759334,0,1,0,0,0,1,0,0,0.755292747,0.244707253
0,17400,62824,82243,5,0,0,109.4827485,0,7,34.81844499,1,0,0,0,1,0,0,0,0.730917942,0.269082058
0,17400,25859,43684,16,1,0,95.36306868,1,17,27.10761957,1,0,1,0,0,0,0,0,0.692385557,0.307614443
0,17400,24687,37391,2,0,0,217.7442746,0,16,38.25139203,0,0,0,1,0,0,0,0,0.822087959,0.177912041
0,17400,43110,73614,1,0,0,114.2891824,1,8,26.37910802,1,0,1,0,0,0,0,0,0.730056268,0.269943732
0,17400,11147,166496,23,0,0,73.46751776,1,19,29.53166415,0,1,1,0,0,0,0,0,0.538541185,0.461458815
0,17400,42876,66085,26,0,0,281.5781525,1,16,38.02752168,1,0,1,0,0,0,0,0,0.892021905,0.107978095
0,17400,45861,61256,7,0,0,132.0192267,3,48,30.18656747,1,0,0,0,1,0,0,0,0.711237653,0.288762347
1,17400,54161,75500,4,0,0,23.33333333,5,11,34.81826182,1,0,0,1,0,0,0,0,0.572842562,0.427157438
0,17400,44479,78121,1,0,0,117.3235888,0,9,27.13398944,1,0,1,0,0,0,0,0,0.731326823,0.268673177
0,17400,97072,155146,0,0,0,204.1656163,0,19,40.50796477,1,0,1,0,0,0,0,0,0.823553742,0.176446258
1,17400,96590,112115,0,6,0,178.6595894,2,46,41.11788749,1,0,0,0,1,0,0,0,0.78354062,0.21645938
0,17400,113890,135146,16,0,0,174.1014596,1,17,37.6335491,1,0,0,0,1,0,0,0,0.832950327,0.167049673
0,17400,49765,66782,27,0,0,272.5904825,1,16,39.3830645,1,0,1,0,0,0,0,0,0.889150835,0.110849165
0,17400,25844,83229,7,0,0,247.7616459,0,50,43.70133124,0,1,0,0,1,0,0,0,0.794895279,0.205104721
0,17400,123579,168243,4,0,0,146.3520808,0,20,26.6035115,1,0,0,1,0,0,0,0,0.810414273,0.189585727
0,17400,166345,202989,10,0,0,276.0663463,0,37,24.35659356,1,0,0,0,0,1,0,0,0.925955258,0.074044742
0,17400,55575,78661,17,1,0,198.9896005,1,20,38.99143137,1,0,0,0,1,0,0,0,0.8180098,0.1819902
0,17400,102228,115898,0,0,0,144.1981676,0,30,35.11415035,1,0,0,0,0,1,0,0,0.780223207,0.219776793
0,17400,56111,114521,2,0,2,154.8555239,1,24,38.69508356,0,1,0,1,0,0,0,0,0.730793267,0.269206733
0,17400,64163,84948,12,0,2,172.7111657,0,13,27.9796944,0,1,0,0,0,1,0,0,0.819049604,0.180950396
1,17400,79623,113658,0,0,2,212.1291452,2,25,35.10671964,1,0,0,0,1,0,0,0,0.833045499,0.166954501
0,17500,92986,114276,13,0,0,116.9613578,2,8,36.25138573,1,0,0,0,1,0,0,0,0.763333567,0.236666433
0,17500,99853,163401,0,0,0,208.4622762,1,18,37.82861717,1,0,1,0,0,0,0,0,0.832426633,0.167573367
0,17500,17889,94453,19,0,0,244.3562274,2,41,35.74477089,1,0,0,0,1,0,0,0,0.806139815,0.193860185
0,17500,101354,117209,1,0,0,136.1582225,0,30,36.8517233,1,0,0,0,0,1,0,0,0.765717979,0.234282021
0,17500,133243,154513,7,0,0,217.0370487,0,18,37.46299196,1,0,1,0,0,0,0,0,0.877147886,0.122852114
1,17500,76100,98500,5,10,1,59.83333333,5,16,34.81826182,1,0,0,0,1,0,0,0,0.640567025,0.359432975
0,17500,49968,68025,3,0,0,126.0794526,0,18,34.10902705,0,1,0,1,0,0,0,0,0.732199584,0.267800416
0,17500,73071,94267,1,0,0,160.4547005,3,19,32.27680932,1,0,0,1,0,0,0,0,0.791750821,0.208249179
0,17500,153839,194027,7,0,0,173.4666667,1,15,29.1136512,1,0,0,0,1,0,0,0,0.857569711,0.142430289
0,17500,51102,69532,5,0,0,108.3160802,2,49,31.49594571,1,0,0,0,1,0,0,0,0.673024683,0.326975317
0,17500,100642,138550,3,0,0,115.0759476,3,16,32.17638026,1,0,0,1,0,0,0,0,0.750219518,0.249780482
1,17500,110603,142000,1,1,0,163.0666667,3,25,34.81826182,1,0,0,0,1,0,0,0,0.803311608,0.196688392
1,17500,56647,78000,11,3,2,92.3,7,29,34.81826182,1,0,0,0,0,1,0,0,0.664432595,0.335567405
1,17500,68000,133015,19,1,1,177.5,5,21,34.81826182,1,0,0,1,0,0,0,0,0.786350185,0.213649815
0,17500,46636,72908,7,0,0,110.2309072,3,15,41.51229209,1,0,0,0,1,0,0,0,0.686704314,0.313295686
0,17500,90221,113564,19,0,0,265.1846252,1,17,27.02943897,1,0,0,0,1,0,0,0,0.908397441,0.091602559
0,17500,85183,108948,4,0,0,125.1094856,1,25,37.10302599,0,1,0,0,0,1,0,0,0.74027966,0.25972034
0,17500,61524,87188,3,0,0,115.8086608,1,13,25.40157,0,1,0,0,0,1,0,0,0.747879836,0.252120164
1,17500,91000,116000,0.5,0,0,188.7333333,3,26,34.81826182,1,0,0,0,0,1,0,0,0.821268289,0.178731711
0,17500,87294,114031,15,0,0,147.0985835,2,8,34.46794,1,0,0,0,1,0,0,0,0.798129369,0.201870631
0,17500,103562,130613,1,0,0,288.0084783,0,47,39.35835753,1,0,0,0,1,0,0,0,0.892017268,0.107982732
0,17500,102858,138977,2,0,0,100.2812192,2,15,31.66931945,1,0,0,1,0,0,0,0,0.735221434,0.264778566
0,17500,23288,94904,8,0,0,145.1207368,0,20,29.67538222,1,0,0,0,0,1,0,0,0.715880523,0.284119477
0,17600,39057,50933,6,0,0,239.2016301,1,35,39.30107072,1,0,0,0,0,1,0,0,0.836439469,0.163560531
0,17600,53707,80407,17,1,0,185.9782208,0,21,36.49405393,1,0,0,0,1,0,0,0,0.805935543,0.194064457
0,17600,65019,96188,7,0,0,181.2950465,0,9,30.87931729,0,0,0,0,1,0,0,0,0.822441116,0.177558884
0,17600,56090,103992,1,0,2,46.87513575,1,10,39.08182644,0,1,0,0,1,0,0,0,0.584333144,0.415666856
0,17600,62996,86817,12,0,1,152.7826478,0,14,29.20365458,0,1,0,0,0,1,0,0,0.793079016,0.206920984
0,17600,73354,96526,0,0,0,147.1345258,1,18,33.05249321,1,0,0,0,1,0,0,0,0.77532167,0.22467833
0,17600,72232,103081,1,0,0,143.9671531,0,18,36.30996249,1,0,0,0,1,0,0,0,0.760591853,0.239408147
0,17600,79122,96116,1,0,0,152.4437144,1,18,35.5896626,1,0,0,0,1,0,0,0,0.784597721,0.215402279
1,17600,76043,95605,3,2,1,85.04333493,6,30,47.84029512,1,0,0,0,1,0,0,0,0.63259529,0.36740471
0,17600,44571,66088,2,0,0,126.0903816,0,17,30.87190179,0,1,0,1,0,0,0,0,0.734375198,0.265624802
0,17600,65019,45119,7,0,0,354.7359192,1,17,34.49504666,1,0,0,0,1,0,0,0,0.944613317,0.055386683
0,17600,29201,41396,19,0,0,89.20252735,1,16,23.93494584,1,0,1,0,0,0,0,0,0.702970275,0.297029725
0,17600,67285,90816,1,1,2,104.5928669,2,25,35.59225354,1,0,0,0,1,0,0,0,0.69386958,0.30613042
0,17600,64857,82449,1,0,0,312.882474,3,15,43.47886256,1,0,0,0,1,0,0,0,0.908585254,0.091414746
0,17600,59347,68667,0,0,0,185.274961,0,25,30.05232395,1,0,0,1,0,0,0,0,0.816645658,0.183354342
0,17600,71983,97939,1,0,0,144.3662159,3,19,29.80858976,1,0,0,1,0,0,0,0,0.774395273,0.225604727
0,17600,106381,134476,0,0,0,294.0732541,0,47,38.58165872,1,0,0,0,1,0,0,0,0.897696466,0.102303534
0,17600,62198,101183,21,0,0,230.7167135,1,23,39.13975656,0,1,0,0,0,1,0,0,0.846871359,0.153128641
0,17600,71366,87862,5,0,0,116.7966851,0,20,23.40013712,1,0,0,1,0,0,0,0,0.761103082,0.238896918
0,17600,39063,54561,17,0,0,107.9438175,1,17,38.91921033,1,0,0,0,1,0,0,0,0.697185624,0.302814376
0,17600,48487,65665,6,0,0,100.1740038,2,15,43.76968491,1,0,0,0,1,0,0,0,0.673618583,0.326381417
0,17600,65019,66000,7,0,0,111.7857004,0,14,27.09089472,0,0,0,0,1,0,0,0,0.758265446,0.241734554
0,17600,88661,114922,13,0,0,152.7540102,1,7,36.76627363,1,0,0,0,1,0,0,0,0.802274617,0.197725383
0,17600,61093,97551,0,0,0,75.06082943,0,22,35.5629932,1,0,0,1,0,0,0,0,0.64118606,0.35881394
0,17700,10847,94611,14,0,1,271.396667,0,22,27.2833953,0,1,0,0,1,0,0,0,0.855053284,0.144946716
0,17700,17480,41055,1,0,0,196.1319389,0,15,37.92365952,0,0,0,1,0,0,0,0,0.790324196,0.209675804
0,17700,64964,88856,5,0,0,114.6676183,0,19,21.93300632,1,0,0,1,0,0,0,0,0.754073395,0.245926605
0,17700,111612,128416,14,0,0,169.7334875,0,17,39.77062845,1,0,0,0,1,0,0,0,0.826218514,0.173781486
0,17700,93302,116668,20,0,0,283.040946,0,16,25.2259102,1,0,0,0,1,0,0,0,0.922380965,0.077619035
0,17700,50886,106673,2,0,2,57.09065961,1,10,40.85911311,0,1,0,0,1,0,0,0,0.587244351,0.412755649
0,17700,60260,90196,11,0,1,177.8548455,0,14,29.60717111,0,1,0,0,0,1,0,0,0.815661579,0.184338421
0,17700,36253,57420,3,0,0,267.7835087,1,34,37.93457008,1,0,0,0,0,1,0,0,0.859496278,0.140503722
0,17700,65019,56402,3,0,0,91.04574898,2,8,38.68550628,1,0,0,1,0,0,0,0,0.711803996,0.288196004
0,17700,107395,133433,6,0,0,96.15756173,0,13,27.59227738,1,0,0,0,0,1,0,0,0.755706414,0.244293586
0,17700,71399,96588,7,0,0,83.59853183,0,16,33.62658567,0,1,0,0,0,1,0,0,0.691069055,0.308930945
0,17700,98476,136319,2,0,0,110.7357286,3,16,32.22102484,1,0,0,1,0,0,0,0,0.742922185,0.257077815
0,17700,85150,113104,11,0,0,148.0652591,2,19,38.96287206,1,0,0,0,0,1,0,0,0.775405901,0.224594099
1,17700,58016,76416,4,0,0,28.01149175,5,10,41.46337333,1,0,0,1,0,0,0,0,0.571126844,0.428873156
0,17700,47064,71698,3,0,0,244.5180644,3,32,30.40320383,1,0,0,0,0,1,0,0,0.85486271,0.14513729
0,17700,65019,55796,1,0,0,85.18341257,2,8,40.20948611,1,0,0,1,0,0,0,0,0.698239398,0.301760602
0,17700,56375,90435,0,0,0,70.22587031,0,23,36.02327677,1,0,0,1,0,0,0,0,0.628250808,0.371749192
0,17700,72911,97317,1,0,0,82.39838379,0,17,25.32925087,1,0,1,0,0,0,0,0,0.706413517,0.293586483
0,17700,82302,111228,4,0,0,118.4559036,0,25,37.1605612,0,1,0,0,0,1,0,0,0.727188077,0.272811923
0,17800,61494,85864,2,0,0,303.8376508,3,15,40.24631208,1,0,0,0,1,0,0,0,0.904154206,0.095845794
0,17800,38770,64357,17,0,0,282.9357846,0,21,27.97949547,1,0,0,0,1,0,0,0,0.897532915,0.102467085
0,17800,39686,67246,5,0,0,114.183555,1,10,27.5758097,1,0,0,0,1,0,0,0,0.728451535,0.271548465
0,17800,83080,108348,1,0,0,132.6098608,0,25,36.45908768,0,1,0,0,0,1,0,0,0.749693113,0.250306887
0,17800,65019,95639,7,0,0,179.8493516,1,9,33.14225722,0,0,0,0,1,0,0,0,0.817356374,0.182643626
0,17800,107736,113100,1,0,0,135.1232249,2,20,38.93711224,1,0,0,0,1,0,0,0,0.781105271,0.218894729
0,17800,56956,74305,0,0,0,187.1833294,0,24,31.81747192,1,0,0,1,0,0,0,0,0.811990731,0.188009269
0,17800,60611,89943,29,0,0,208.466537,0,21,30.81324059,1,0,0,1,0,0,0,0,0.848609035,0.151390965
0,17800,58942,91483,5,0,0,123.7366743,0,13,28.15595999,0,1,0,0,0,1,0,0,0.749859873,0.250140127
0,17800,68889,85642,0,2,2,105.7679609,2,25,34.62992201,1,0,0,0,1,0,0,0,0.703553532,0.296446468
0,17800,100277,163702,7,1,0,256.8544712,1,24,36.35403645,0,0,0,0,1,0,0,0,0.876612611,0.123387389
0,17800,51689,115660,16,0,0,270.044991,0,19,27.4670018,1,0,0,0,0,1,0,0,0.88369409,0.11630591
0,17800,137169,182280,12,0,0,241.3753071,0,21,28.84644812,1,0,1,0,0,0,0,0,0.899568331,0.100431669
0,17800,13839,171378,23,0,0,86.7026248,2,21,31.35960953,0,1,1,0,0,0,0,0,0.556266432,0.443733568
0,17800,13660,173360,23,0,0,78.8388988,2,21,30.06279232,0,1,1,0,0,0,0,0,0.544341997,0.455658003
0,17800,8642,88369,13,0,0,265.022103,0,22,26.48079237,0,1,0,0,1,0,0,0,0.851624354,0.148375646
0,17800,36902,57622,9,0,0,121.8797027,0,10,19.14211657,0,1,0,0,1,0,0,0,0.763105034,0.236894966
0,17800,54003,116434,18,0,0,268.715304,0,19,24.25197176,1,0,0,0,0,1,0,0,0.888756362,0.111243638
0,17800,69306,94504,7,0,0,85.85082998,0,15,32.2942169,0,1,0,0,0,1,0,0,0.697890935,0.302109065
0,17800,56432,157665,20,0,0,238.1668986,0,27,20.07933438,1,0,0,0,0,1,0,0,0.852871143,0.147128857
0,17800,44326,79651,4,0,0,246.7969491,3,32,32.50901207,1,0,0,0,0,1,0,0,0.848906934,0.151093066
1,17900,70046,135917,1,1,2,138.0110083,0,16,38.2892023,1,0,0,0,0,0,0,1,0.726477023,0.273522977
0,17900,37265,53214,2,0,0,259.963831,0,34,39.83150056,1,0,0,0,0,1,0,0,0.853017618,0.146982382
0,17900,62697,89848,7,0,0,113.0588969,0,19,24.07219136,1,0,0,1,0,0,0,0,0.745734451,0.254265549
0,17900,72501,94488,1,0,0,162.3895619,3,19,29.96118901,1,0,0,1,0,0,0,0,0.799441118,0.200558882
0,17900,97335,167384,7,0,0,250.4871084,1,24,39.15632328,0,0,0,0,1,0,0,0,0.864700574,0.135299426
0,17900,63559,81536,13,0,3,176.8707685,0,13,26.18976709,0,1,0,0,0,1,0,0,0.828889879,0.171110121
0,17900,66823,91680,0,0,0,89.43649279,0,18,27.71065729,1,0,1,0,0,0,0,0,0.70452572,0.29547428
0,17900,38233,63578,6,1,0,79.1215828,2,9,26.51883069,1,0,0,0,1,0,0,0,0.680085196,0.319914804
0,17900,70444,95860,7,0,0,95.68425477,0,11,38.14282274,0,1,0,1,0,0,0,0,0.704599292,0.295400708
1,17900,96450,135822,6,0,1,90.3,6,5,34.81826182,0,1,0,0,0,1,0,0,0.71880579,0.28119421
0,17900,102054,143103,5,0,0,125.858539,2,16,32.84743505,1,0,0,1,0,0,0,0,0.766101011,0.233898989
0,17900,56273,111507,1,0,2,123.0225636,1,23,39.49148711,0,1,0,1,0,0,0,0,0.687298425,0.312701575
1,17900,51080,92051,10,0,0,117.0897854,0,31,42.373233,0,1,1,0,0,0,0,0,0.674898972,0.325101028
0,17900,46342,68029,26,1,0,279.0070805,1,17,36.07297543,1,0,1,0,0,0,0,0,0.894663891,0.105336109
0,17900,110332,130756,2,0,1,288.6555842,1,47,41.9463752,1,0,0,0,1,0,0,0,0.894503206,0.105496794
0,17900,68779,98623,1,0,0,83.86164124,0,17,26.40566664,1,0,1,0,0,0,0,0,0.699926051,0.300073949
1,17900,65019,31953,10,0,1,74.42930759,1,2,29.97560335,0,1,0,0,1,0,0,0,0.73655497,0.26344503
0,18000,68000,98898,10,0,0,206.9666667,2,13,34.81826182,1,0,0,1,0,0,0,0,0.841842612,0.158157388
0,18000,49255,61752,8,0,0,122.0619672,3,49,30.03372238,1,0,0,0,1,0,0,0,0.704334299,0.295665701
0,18000,62216,85503,3,0,0,307.2507013,2,15,41.43939067,1,0,0,0,1,0,0,0,0.906647789,0.093352211
0,18000,97523,130166,5,0,0,247.9728235,3,42,40.59168739,1,0,1,0,0,0,0,0,0.859787979,0.140212021
0,18000,63508,94991,1,0,0,155.8847243,0,25,23.58566428,1,0,0,1,0,0,0,0,0.789771654,0.210228346
0,18000,65836,100292,22,0,0,237.1016319,0,24,36.33819671,0,1,0,0,0,1,0,0,0.861803352,0.138196648
0,18000,65019,53365,7,0,0,340.460801,1,17,30.57565003,1,0,0,0,1,0,0,0,0.940822531,0.059177469
0,18000,72152,102671,7,0,0,84.63934821,0,16,32.88687522,0,1,0,0,0,1,0,0,0.69338147,0.30661853
0,18000,88509,112933,4,0,0,150.8023694,1,21,23.20094121,1,0,0,0,0,1,0,0,0.809651291,0.190348709
0,18000,84824,115146,21,0,0,293.9804358,0,16,27.09752347,1,0,0,0,1,0,0,0,0.923136951,0.076863049
0,18000,23252,50750,16,0,0,180.6,1,20,34.81826182,1,0,0,0,0,1,0,0,0.78404421,0.21595579
0,18000,46865,61266,5,0,0,102.5946739,2,9,26.35375338,1,0,0,0,1,0,0,0,0.73033238,0.26966762
0,18000,105000,172500,6,0,0,219.1666667,4,24,34.81826182,1,0,0,1,0,0,0,0,0.846894626,0.153105374
0,18000,23000,46000,0.2,0,0,312.5333333,1,25,34.81826182,1,0,0,0,1,0,0,0,0.896756744,0.103243256
0,18000,7051,66200,7,0,0,250.5666667,0,22,34.81826182,1,0,0,1,0,0,0,0,0.830127695,0.169872305
0,18000,88000,131300,14,0,0,179.5666667,2,26,34.81826182,1,0,1,0,0,0,0,0,0.81056874,0.18943126
0,18000,124000,195000,13,0,0,202.9,0,22,34.81826182,0,1,0,0,0,1,0,0,0.847253349,0.152746651
0,18000,94554,119000,1,0,1,308.4666667,1,20,34.81826182,0,1,1,0,0,0,0,0,0.920677734,0.079322266
0,18000,90000,120600,25,0,0,272.9333333,3,17,34.81826182,1,0,0,1,0,0,0,0,0.905467595,0.094532405
0,18000,45000,68500,10,0,0,190.8,1,42,34.81826182,1,0,0,0,0,1,0,0,0.787363386,0.212636614
0,18000,56000,78000,4,0,0,108.5333333,0,16,34.81826182,1,0,0,0,1,0,0,0,0.713667432,0.286332568
1,18000,62000,160800,15,0,0,129.8333333,1,11,34.81826182,0,1,0,0,0,1,0,0,0.714583508,0.285416492
1,18000,12900,21500,5,3,0,109.5666667,0,33,34.81826182,0,1,0,1,0,0,0,0,0.662063802,0.337936198
1,18000,57988,86970,16,0,0,165.3333333,2,14,34.81826182,1,0,0,0,1,0,0,0,0.794507753,0.205492247
1,18000,99401,140000,8.9,2,0,150.1,3,20,34.81826182,1,0,0,0,1,0,0,0,0.787032274,0.212967726
1,18000,39005,60000,10,2,0,112.6333333,5,5,34.81826182,1,0,0,0,1,0,0,0,0.718526305,0.281473695
1,18000,47000,69000,6,3,2,110.6333333,2,24,34.81826182,1,0,0,0,1,0,0,0,0.693944442,0.306055558
0,18000,52301,79959,1,0,1,290.2806482,0,9,37.16369797,1,0,0,0,1,0,0,0,0.898459647,0.101540353
0,18000,55169,114786,2,0,2,120.1541063,0,24,37.54773286,0,1,0,1,0,0,0,0,0.684818578,0.315181422
0,18000,100822,118817,0,0,0,126.4264397,0,30,37.87741107,1,0,0,0,0,1,0,0,0.750861293,0.249138707
1,18000,48724,72654,7,0,0,62.08860596,0,4,31.57029892,1,0,0,0,1,0,0,0,0.660955659,0.339044341
0,18000,161413,196860,7,0,0,173.4666667,2,16,30.77816684,1,0,0,0,1,0,0,0,0.861094874,0.138905126
0,18000,90275,135792,13,0,0,178.661764,1,26,33.33696079,1,0,1,0,0,0,0,0,0.812760629,0.187239371
0,18000,74162,89823,0,2,1,121.7614658,1,26,34.02520751,1,0,0,0,1,0,0,0,0.735053881,0.264946119
1,18000,114000,147140,5,0,0,122.7333333,2,13,34.81826182,1,0,0,0,1,0,0,0,0.774681404,0.225318596
0,18000,50409,78404,9,0,0,191.2820789,0,42,39.48302397,1,0,0,0,0,1,0,0,0.780008863,0.219991137
0,18000,54196,71412,10,0,0,189.8742704,1,42,37.3521051,1,0,0,0,0,1,0,0,0.790783741,0.209216259
0,18000,41814,62845,27,0,0,244.8818599,0,14,23.53704523,0,1,0,0,1,0,0,0,0.886935339,0.113064661
0,18000,65019,97026,7,0,0,182.5978157,1,9,30.67551037,0,0,0,0,1,0,0,0,0.824730653,0.175269347
0,18000,107546,176314,6,0,0,218.0193861,3,23,40.15214366,1,0,0,1,0,0,0,0,0.839574685,0.160425315
0,18100,81916,104048,0,0,0,154.4259959,0,18,33.67802577,1,0,0,0,1,0,0,0,0.792341535,0.207658465
0,18100,144692,183630,11,0,0,256.2054726,0,21,27.38411651,1,0,1,0,0,0,0,0,0.914575485,0.085424515
0,18100,53524,102133,0,0,3,52.94238739,1,9,40.61679727,0,1,0,0,1,0,0,0,0.589659346,0.410340654
0,18100,46145,72200,11,0,0,178.1920777,0,42,40.57402248,1,0,0,0,0,1,0,0,0.76074247,0.23925753
1,18100,23590,215548,10,7,2,136.5300202,10,41,33.27229752,1,0,1,0,0,0,0,0,0.566508071,0.433491929
0,18100,57864,164069,19,0,0,247.545271,0,27,21.46927181,1,0,0,0,0,1,0,0,0.85849224,0.14150776
0,18100,71814,89941,10,0,0,83.16781079,3,11,32.28540549,1,0,0,0,1,0,0,0,0.707170626,0.292829374
0,18100,62783,86066,0,0,0,293.3585868,2,15,43.6177143,1,0,0,0,1,0,0,0,0.894964986,0.105035014
0,18100,89454,119019,13,0,0,127.2461963,1,8,37.52527269,1,0,0,0,1,0,0,0,0.770109076,0.229890924
0,18100,112832,182418,8,0,0,230.0721311,3,23,40.29869891,1,0,0,1,0,0,0,0,0.85427087,0.14572913
0,18100,95322,119643,2,0,0,313.6033866,1,20,42.1192853,0,1,1,0,0,0,0,0,0.918089975,0.081910025
0,18100,22203,138057,8,0,0,356.9090675,1,10,40.87438208,1,0,0,0,1,0,0,0,0.903645583,0.096354417
0,18100,73356,86885,10,0,0,73.74671053,3,12,31.57101889,1,0,0,0,1,0,0,0,0.697882275,0.302117725
0,18100,27186,77694,7,0,0,249.4133616,0,50,43.72793048,0,1,0,0,1,0,0,0,0.803986202,0.196013798
0,18100,27239,39723,17,0,0,111.5322141,1,16,24.44945281,1,0,1,0,0,0,0,0,0.733496008,0.266503992
0,18100,23928,55734,17,0,0,175.8953545,0,19,37.94552227,1,0,0,0,0,1,0,0,0.772748109,0.227251891
0,18100,32554,92419,8,0,0,164.9096132,1,20,29.01660998,1,0,0,0,0,1,0,0,0.761374628,0.238625372
0,18100,18611,171194,5,0,0,313.0379453,0,26,27.19915401,0,1,0,0,0,0,0,1,0.864657239,0.135342761
0,18200,50250,72000,10,2,0,75.06666667,3,28,34.81826182,1,0,1,0,0,0,0,0,0.642033354,0.357966646
0,18200,93702,158647,4,0,1,96.17779327,0,16,34.70993598,0,1,0,0,0,1,0,0,0.700267539,0.299732461
0,18200,16386,170310,23,0,0,73.0072773,2,20,29.80460144,0,1,1,0,0,0,0,0,0.546111081,0.453888919
1,18200,67809,89339,0,3,0,102.4609862,2,19,38.34534078,1,0,0,0,0,0,1,0,0.697002517,0.302997483
0,18200,13925,94898,22,0,0,223.901918,2,41,35.99822541,1,0,0,0,1,0,0,0,0.781478192,0.218521808
0,18200,34593,56658,15,0,0,126.0480098,1,18,36.92663479,1,0,0,0,1,0,0,0,0.721387152,0.278612848
0,18200,49653,159076,20,0,0,231.5497227,0,27,20.41593161,1,0,0,0,0,1,0,0,0.840641271,0.159358729
0,18200,94727,136877,15,0,0,168.9599682,2,26,36.05643747,1,0,1,0,0,0,0,0,0.802670456,0.197329544
1,18200,55406,78682,7,0,0,122.7177095,0,39,33.6938313,1,0,0,0,1,0,0,0,0.710156544,0.289843456
0,18200,4447,21510,7,0,0,67,2,19,34.81826182,1,0,0,0,1,0,0,0,0.600303388,0.399696612
1,18200,139000,171350,0.1,0,1,102.5,7,18,34.81826182,1,0,0,0,1,0,0,0,0.755475527,0.244524473
0,18200,97146,124195,24,0,0,278.3074217,2,17,32.72169498,1,0,0,1,0,0,0,0,0.914466688,0.085533312
0,18200,61690,89963,15,0,2,157.409679,0,14,27.94667597,0,1,0,0,0,1,0,0,0.80100404,0.19899596
0,18200,61554,94510,2,0,0,161.3526933,0,24,23.89655471,1,0,0,1,0,0,0,0,0.795949289,0.204050711
0,18200,4927,30198,7,0,0,89.59983867,1,19,41.23052688,1,0,0,0,1,0,0,0,0.615931095,0.384068905
0,18200,53646,156048,20,0,0,232.2971256,0,27,20.85606753,1,0,0,0,0,1,0,0,0.845707543,0.154292457
0,18200,120966,208782,4,0,0,202.5343334,0,17,27.43664604,1,0,0,0,1,0,0,0,0.85066308,0.14933692
0,18200,62141,90434,0,0,0,69.41077665,0,22,35.35728724,1,0,0,1,0,0,0,0,0.642873388,0.357126612
0,18200,68743,92112,0,0,0,95.34376502,0,16,26.69266663,1,0,1,0,0,0,0,0,0.722351786,0.277648214
1,18200,95091,113294,15,0,3,188.504617,0,36,78.65438605,1,0,0,0,0,1,0,0,0.738184971,0.261815029
0,18200,78077,105522,0,0,0,278.4430216,2,22,38.9396509,1,0,0,0,0,1,0,0,0.891095471,0.108904529
0,18200,63852,93356,1,0,0,181.9117699,0,31,33.20940925,1,0,0,0,1,0,0,0,0.797388769,0.202611231
